"","GameDate","HomeTeam","R3.x","L3.x","C3.x","IP.x","RC3.x","LC3.x","B3.x","L2.x","R2.x","C2.x","Made.Shot.x","Missed.Shot.x","R3.y","L3.y","C3.y","IP.y","RC3.y","LC3.y","B3.y","L2.y","R2.y","C2.y","Made.Shot.y","Missed.Shot.y"
"1214","2019-03-08","CHA",6.4,6.4,7.4,47.4,2.8,2.8,0,2.8,2.4,3.6,1,0,16.6,10.2,10.6,40.4,4.4,5.4,0.4,3.6,5.8,3.6,0,1
"1215","2019-03-06","CHA",6.4,6.8,7.8,53,2.4,2.8,0,3.2,2.8,3.2,1,0,18.2,10.2,12.8,41.8,4.6,5.8,0.4,3.2,7,3,0,1
"1216","2019-03-03","CHA",7.6,8.2,6.6,52,3.6,3.2,0,3.6,2.8,2.4,1,0,18.4,9.8,11.4,44.4,4.6,5.6,0.4,4,6.4,2.6,0,1
"1217","2019-02-27","CHA",6.4,7.2,7.4,53.6,4.2,4,0,5,2.6,3,1,0,15.8,10,11,44.2,4.8,5.6,0.4,5,7.4,2.2,0,1
"1218","2019-02-25","CHA",6.4,8,7.8,50.4,4.2,4.2,0,5.8,3.2,3.2,1,0,14.8,9.6,11.8,44.6,4.8,5.4,0.2,6.8,7.6,3.2,0,1
"1219","2019-02-23","CHA",6.6,6.8,6.8,53.6,4.8,4,0,6,3,2.6,1,0,12.6,8.6,13.4,49.4,4.4,5.8,0.4,6.8,8,4.2,0,1
"1220","2019-02-22","CHA",7,6.75,7,51,5,4.25,0,6.25,2.5,3,1,0,12,7.75,12,47,3.75,5.25,0.5,7.75,7.5,5,0,1
"1221","2019-02-05","CHA",5.4,6,6.2,50.6,5,3.8,0,6.8,3.2,3.2,1,0,11.6,9,13.6,40.4,5.6,5.4,0.6,7.4,7,3.6,0,1
"1222","2019-02-02","CHA",5.5,6.25,6.25,48.5,5.25,2.75,0,6.25,3.75,3,1,0,10.75,9.75,15,41,5.75,5.5,0.75,7.5,6.75,4.25,0,1
"1223","2019-02-01","CHA",5.66666666666667,6,5.33333333333333,50,6,2.33333333333333,0,5.66666666666667,3.66666666666667,3,1,0,11,9,15,42,6.66666666666667,4.66666666666667,1,6.33333333333333,6.66666666666667,3.66666666666667,0,1
"1224","2019-01-28","CHA",4,7.5,6.75,50.5,5,3.5,0,5,4,2.75,1,0,12,9.75,20,36.25,6.25,3.5,0.25,9.75,6.5,3.25,0,1
"1225","2019-01-19","CHA",4.8,5.2,6.6,48.4,3.6,2.8,0,4.2,3,2.2,1,0,12.4,10.6,17.2,41,6.2,4.6,0.2,8.4,5.4,3.4,0,1
"1226","2019-01-17","CHA",5,5.6,6.4,51,2.6,2.8,0,3.8,3.6,3.2,1,0,11.6,11.2,16,42.8,4.6,3,0,9.4,5.8,4.8,0,1
"1227","2019-01-02","CHA",5.4,6,4.8,51.8,2.4,2.4,0,3.4,3.8,3.8,1,0,9.6,11.4,12.2,43.4,4.6,3.8,0,7.4,5.4,5.4,0,1
"1228","2018-12-31","CHA",6.6,5,5.8,53.6,3,3.2,0,4.6,3.4,4.2,1,0,12.2,12.6,11.8,44,4.6,4,0.2,6.4,6,6.2,0,1
"1229","2018-12-28","CHA",6.2,5.6,6.8,52.8,3.6,3,0,4,3.8,4.2,1,0,11.4,13.6,12.4,41.6,3.8,3.4,0.2,6.6,7,6.2,0,1
"1230","2018-12-21","CHA",5.2,6.6,6.4,53,3.2,3.2,0,5,3.4,4.4,1,0,11,14,12,43.4,3,4.6,0.4,6.8,7.2,6.4,0,1
"1231","2018-12-19","CHA",4.6,8.2,6,53.8,3.8,3,0,4.2,2.2,3.2,1,0,11,15.4,12.6,41.2,3.2,7,0.8,6.4,6.8,5,0,1
"1232","2018-12-15","CHA",6.2,8.2,6,53.8,4,2.6,0,3.8,2,2.4,1,0,12.2,14.6,11.6,39.8,3.6,6.6,1,6,7.4,3.4,0,1
"1233","2018-12-14","CHA",5.4,7.4,5.2,51.4,3.6,1.6,0,3,1.2,1.6,1,0,9.6,14.4,11.8,41.4,4,6.6,1,5.8,5.6,1.8,0,1
"1234","2018-12-12","CHA",6.2,7.4,5.2,49.8,3.6,2,0,3.2,1.4,1.2,1,0,11.4,13.2,11.2,40.4,4.6,7.2,1,5.4,5.6,1.6,0,1
"1235","2018-12-07","CHA",7.6,6.6,5,51.6,4,2.8,0,2.2,2,1,1,0,11.2,12,11.4,36.2,4.4,5.6,0.8,5.8,5.2,1.6,0,1
"1236","2018-12-02","CHA",8.8,5.2,5.6,48.8,3.4,2.6,0,2.8,3.4,1.4,1,0,11.6,11.6,11,36,5,4,0.6,4.4,4.4,2,0,1
"1237","2018-11-30","CHA",7.8,4.4,6.2,47.4,2.8,3,0,2.8,4.2,2,1,0,12,12.6,13.4,38.2,4.4,3.6,0.6,6.2,5,3.2,0,1
"1238","2018-11-28","CHA",8,5.4,5.4,50.2,3.2,3.2,0,3.2,5.6,2,1,0,14,11.8,12.2,36.8,3.6,3.6,0.6,5.6,5.6,4.2,0,1
"1239","2018-11-26","CHA",7.6,5.8,5,54.6,2.6,3.4,0,4,5.8,2.2,1,0,13.6,12.8,11.4,38.4,2.6,3.8,0.8,4.8,5.4,5.2,0,1
"1240","2018-11-21","CHA",7.6,5.6,4.2,54,3,2,0,4.4,6.2,2.6,1,0,15,12.6,12.6,39.8,4,4.8,1.2,4.4,6,4.8,0,1
"1241","2018-11-19","CHA",7,6,4,55.6,3.6,2,0,4.8,4.8,2.2,1,0,15.4,11.4,11.2,40.6,3,5,1,5.2,6.8,4.6,0,1
"1242","2018-11-17","CHA",7,6.6,4,57.4,4.4,2.8,0,4.6,4.4,2,1,0,14.4,9,11.8,39.6,2.8,6.2,0.8,4.8,5.8,3.8,0,1
"1243","2018-11-06","CHA",7.4,7.8,5,55.8,4.2,2.6,0,4.2,2.8,1.6,1,0,13.8,9.8,11.8,39.2,3,6,0.6,5.8,5.4,3.6,0,1
"1244","2018-11-03","CHA",7.75,7.75,4.75,54.5,4.75,2.5,0,3.5,2.5,1.5,1,0,13.75,8.25,13.5,38.25,3.75,5.5,0.5,6.75,5.25,2.75,0,1
"1245","2018-11-01","CHA",7.33333333333333,9,6,56,4.66666666666667,3.33333333333333,0,4,1.66666666666667,1,1,0,12,7.66666666666667,13.3333333333333,38.3333333333333,2.33333333333333,5.33333333333333,0,7.33333333333333,5,3,0,1
"1246","2018-10-30","CHA",8,9.5,6.5,56,5,4,0,2,2,1.5,1,0,11.5,7,18,39,2.5,5.5,0,7.5,4.5,3.5,0,1
"1247","2018-10-26","CHA",8,12,6,51,4,1,0,2,0,0,1,0,14,10,12,39,3,3,0,5,4,4,0,1
"1248","2019-11-11","GSW",15.6,13.2,4.4,93,3.6,6.4,0,3.4,10.8,2,1,0,22.8,20.8,17.8,66,6.8,8.2,0.8,10.8,16.6,8,0,1
"1249","2019-11-04","GSW",15,13.5,4,93.25,3,7.5,0,2.25,11.5,2.5,1,0,21,21,17.25,63,6.5,9.75,1,11.5,17.75,8,0,1
"1250","2019-11-02","GSW",17.3333333333333,17.3333333333333,4,94,4,8.66666666666667,0,1.33333333333333,11.3333333333333,2.66666666666667,1,0,22,24.6666666666667,16,58.6666666666667,5.33333333333333,9.33333333333333,0,13.3333333333333,19.3333333333333,9.33333333333333,0,1
"1251","2019-11-01","GSW",17,18,2,104,5,11,0,1,6,1,1,0,23,29,15,61,7,6,0,14,20,8,0,1
"1252","2019-10-30","GSW",20,22,4,98,10,8,0,0,12,2,1,0,20,34,18,50,6,4,0,16,24,8,0,1
"1253","2019-04-07","GSW",8.4,8.4,2.8,46.2,3.4,3.4,0,5.4,7.2,2.8,1,0,15.8,15.8,6.6,34.2,3.8,2.4,0.4,5.4,9.4,2.8,0,1
"1254","2019-04-05","GSW",7.6,8.2,2.6,45,3,3.4,0,5.6,8,2.2,1,0,15.4,15.8,6.2,35.6,3.8,3.2,0.6,5.4,9.4,3.2,0,1
"1255","2019-04-02","GSW",8.6,8.2,3,46.6,3,2.8,0,5.6,7.6,2,1,0,16,16.6,7.4,36.2,3.2,3.2,0.4,6,8,3,0,1
"1256","2019-03-31","GSW",8.4,8.2,3.4,45.2,3,2.8,0,5.4,8.2,1.6,1,0,15.2,15.4,8.6,34.2,3.8,3.8,0.4,6.8,8.4,3.4,0,1
"1257","2019-03-24","GSW",8.4,7.2,3.6,45.8,2.4,3,0,6.2,6.6,1.6,1,0,14.4,15.8,10.2,36.4,3.2,5,0.6,6.8,8,3.4,0,1
"1258","2019-03-23","GSW",9.2,6.4,3.8,44.4,2.8,3.2,0,5.6,8.6,1.6,1,0,14.6,13.2,10,40.6,3.8,6,0.6,6.6,7.8,3,0,1
"1259","2019-03-21","GSW",9.8,7.4,5,46,2.6,3.4,0,5,7.8,1.4,1,0,15.4,15,10.4,40.2,3.4,6,0.4,6.4,7.2,2.6,0,1
"1260","2019-03-10","GSW",9.2,7.2,5,44.2,2.8,3.8,0,5,7,2.4,1,0,15,15.6,8.4,38,3.8,5.8,0.4,6.8,7,3,0,1
"1261","2019-03-08","GSW",9.4,8,5.2,44.8,2.2,3.4,0,6,8,2.4,1,0,16.8,17,7.8,39.2,3.4,5.6,0.4,5.4,6.2,2.4,0,1
"1262","2019-03-05","GSW",10.6,7.4,5,46.2,2.6,3.8,0,4.8,8.4,2,1,0,16.2,17,6.8,37.4,4,4.8,0.4,5.4,7.2,2.8,0,1
"1263","2019-02-23","GSW",9.8,7.4,4.6,50.8,1.6,3.2,0,5.2,6,2.2,1,0,14.8,17.6,6.4,37,3,4.6,0.4,6.8,7,3.2,0,1
"1264","2019-02-21","GSW",10.2,7,4,50.4,1.6,3,0,5.8,5.8,3,1,0,14.8,15.6,7.2,33.6,4.4,5,0.8,7.8,6.4,3.4,0,1
"1265","2019-02-12","GSW",11.4,8.8,5.4,50.2,2.4,3,0,5,6.6,1.8,1,0,14,15,9,35.2,4.2,5.2,0.8,7.4,8.4,3,0,1
"1266","2019-02-10","GSW",11,8.75,5,52.5,2.75,3.5,0,4.5,5.25,2,1,0,13.5,14.75,9.25,34.75,4.5,5.5,0.75,8.25,9.25,3.5,0,1
"1267","2019-02-06","GSW",9.8,8.4,5.4,53.4,2.2,3.2,0.2,4.8,6.2,2.6,1,0,14.2,15.4,9,38.4,3.4,5.4,0.6,7.8,10.6,2.4,0,1
"1268","2019-02-02","GSW",10.5,9,6,51.25,2.75,3.5,0.25,4.75,6.75,2.75,1,0,14.75,15,9.75,37.5,3.75,5.25,0.75,7,11.25,2,0,1
"1269","2019-01-31","GSW",12.5,9.5,5.25,53,3.25,4,0.25,3.75,7.25,2,1,0,15.25,15.75,8.75,38.5,3.5,5.25,0.5,7.25,12.75,1,0,1
"1270","2019-01-16","GSW",10,7.6,4.4,53.4,2,4.2,0.2,4.6,7.2,2.2,1,0,16.8,16.2,8.4,36.8,3.8,5.6,0.4,8.8,11,2.4,0,1
"1271","2019-01-11","GSW",9.4,9.6,4.4,54.2,2.4,5.2,0,4.2,6.8,1.4,1,0,16.4,16.4,8.8,37,3.8,5.2,0.6,10.4,11.8,2.2,0,1
"1272","2019-01-08","GSW",10.2,11.8,5,53.2,2.8,5.4,0,4,7.2,1.6,1,0,17,16,10,35.8,5.8,5.4,0.4,10.6,11,3,0,1
"1273","2019-01-03","GSW",7.2,11,5.4,50.6,3,5.2,0,4.4,8.8,1.4,1,0,16.2,14.2,10.8,37.4,4.6,4.4,0.4,9.6,12.2,3.8,0,1
"1274","2018-12-27","GSW",7.8,9.6,4.2,54,3,5,0,3.6,10.4,1.4,1,0,14.6,14.2,9,37.6,4.4,4.2,0.4,7.8,11.6,3.6,0,1
"1275","2018-12-25","GSW",7.8,10.6,3.6,50.8,3,5.2,0,3.6,11,1.2,1,0,14.4,14.8,8.8,38.2,4.2,4.6,0.4,8.6,12.2,3.6,0,1
"1276","2018-12-23","GSW",8,7.8,4.4,48.6,2.6,5,0,3.8,11.4,1.4,1,0,16.2,14.2,8.2,37.6,4.6,4.6,0.4,7.2,11.4,4.4,0,1
"1277","2018-12-22","GSW",7.6,6.2,3.6,46.2,2.2,4.8,0,4.6,11.2,1.8,1,0,13.4,15,8,38.4,2.6,4.2,0.4,7.6,11.2,4,0,1
"1278","2018-12-17","GSW",9.2,6,4.6,45.6,1.2,4.2,0,5,10.4,2.2,1,0,11,15.8,6.2,39,3.2,4.4,0.2,9.2,8.6,4,0,1
"1279","2018-12-12","GSW",8.2,7,5.2,43.6,1.4,4.4,0,5.6,9.4,2.6,1,0,10.2,15.6,7.8,39.2,3.6,4.6,0.2,9.8,8.4,3.8,0,1
"1280","2018-12-10","GSW",8.2,7,5.2,43,1.8,3.8,0,6,8.8,3.2,1,0,10.8,13,7.8,41.8,3.6,4.4,0.2,8.4,9.4,3.6,0,1
"1281","2018-11-26","GSW",7.8,7.8,3.8,43.8,1.4,2.2,0,7,9.8,3.6,1,0,9,13.2,7,41.2,3.4,4.6,0,8.6,9.4,2.8,0,1
"1282","2018-11-24","GSW",7.2,6.6,4,47.6,1.4,2.4,0,6.2,9.8,3.4,1,0,10,12.2,6,39.4,3.8,5.2,0,7.2,9.8,3,0,1
"1283","2018-11-23","GSW",6,8,2.6,50,1.6,3.2,0,6,9.6,3,1,0,10.6,13.2,6.2,39.4,3.6,4.8,0,6.2,10.6,3,0,1
"1284","2018-11-21","GSW",6.4,8.4,2.6,49.8,1.8,3,0,5.8,9.4,3,1,0,13,13.6,6,39,4.2,4.4,0.4,6,11,3,0,1
"1285","2018-11-13","GSW",6.2,8.6,4,53.8,1,3.6,0,5.2,9.2,2.8,1,0,13.6,15,6,35.4,3.8,4.2,0.4,6.4,10.4,3.6,0,1
"1286","2018-11-10","GSW",6.8,9,6,56,2,4.2,0,6.2,8.4,2.6,1,0,16.6,17,7.6,35.4,4.2,4.6,0.4,6.2,10.8,3.6,0,1
"1287","2018-11-08","GSW",7.4,9.4,5.8,53.6,2.6,4.2,0,6.8,8.6,2,1,0,17.2,16.8,10.4,34.6,5,4.6,0.6,6,11.6,3.2,0,1
"1288","2018-11-05","GSW",7.6,7.4,6.8,52.4,2.4,3.4,0,6.6,7.4,2.4,1,0,18.4,16.8,11.4,33.4,4.6,4.6,0.8,5.8,13,3.4,0,1
"1289","2018-11-02","GSW",7.75,7,7.5,53.5,2.25,3.5,0,7,7.25,2,1,0,17,17,11.75,32.25,4,4.75,0.5,5.25,13.5,3.5,0,1
"1290","2018-10-31","GSW",8.66666666666667,5.33333333333333,7,50.6666666666667,3,2.66666666666667,0,8.66666666666667,7.66666666666667,2,1,0,16.6666666666667,17.6666666666667,13.6666666666667,33.3333333333333,5,4.66666666666667,0.666666666666667,4.66666666666667,14.6666666666667,2.66666666666667,0,1
"1291","2018-10-24","GSW",8,4.5,4.5,48.5,2,2.5,0,6,7,1.5,1,0,14,15.5,15,33.5,5.5,5,1,5,14.5,3.5,0,1
"1292","2018-10-22","GSW",7,4,5,46,0,1,0,5,4,3,1,0,12,18,10,39,2,3,1,6,15,5,0,1
"1293","2019-11-13","BOS",10.75,19,9.75,66.75,3,3.75,0,3.5,6,3.5,1,0,21.5,26,17.75,61.5,7,8.25,0.5,8,10,5.5,0,1
"1294","2019-11-11","BOS",12,22.6666666666667,11.3333333333333,73,4,3,0,4,7.33333333333333,4.66666666666667,1,0,24.6666666666667,30.3333333333333,19.3333333333333,72,8,8,0.666666666666667,8.66666666666667,10.6666666666667,6.66666666666667,0,1
"1295","2019-11-01","BOS",15,26,14,77.5,4,2.5,0,4,8,5,1,0,26,35.5,20,81,5,10,1,11,6,7,0,1
"1296","2019-10-30","BOS",20,24,12,87,0,5,0,0,2,4,1,0,26,29,20,100,0,10,0,14,4,12,0,1
"1297","2019-04-07","BOS",9.4,5.6,4,45.8,3,2.2,0,6.6,7.2,1.8,1,0,15.4,12.2,7,37.6,5,5,0.6,8,8.8,3.6,0,1
"1298","2019-04-01","BOS",9,6.4,3.4,50.2,3,1.6,0,7,8.4,2.2,1,0,15.2,14,5.8,35.8,4.8,4.6,0.2,8.4,10.2,4,0,1
"1299","2019-03-29","BOS",7.8,7.6,3.8,48.6,3.4,1.8,0,7,7.2,1.8,1,0,16.2,15.6,6,33.2,6,5.4,0,7.4,7.8,3,0,1
"1300","2019-03-24","BOS",9,7.6,3.6,49,3.2,2.4,0,4.6,7,1.8,1,0,15.6,16.8,4.8,34.8,8,7.8,0.2,6,9,2,0,1
"1301","2019-03-18","BOS",8.4,7.2,3,52.2,2.2,2,0,4.6,6,1.8,1,0,17.2,17.2,4.4,35,7.8,7,0.2,5.2,9.6,2.2,0,1
"1302","2019-03-16","BOS",7.5,6.5,3,53.5,2,2.5,0,4.25,6,2.25,1,0,16.75,18.5,5.25,32.75,7.5,7,0.25,5.5,9.75,2.5,0,1
"1303","2019-03-14","BOS",8.75,7.5,3.75,49.5,1.25,2.5,0,3.75,4.5,1.75,1,0,17.5,17.25,6.25,33,8,9.25,0.5,4.5,7.5,2.25,0,1
"1304","2019-03-03","BOS",9.4,7.6,4.2,51,1.6,3.2,0,4.4,5.8,2,1,0,15.8,14.8,5.6,38.2,8,8.2,0.4,6.4,8.8,2.6,0,1
"1305","2019-03-01","BOS",8.8,7.8,4.4,51.6,2.2,3.8,0,4.2,6.2,2.4,1,0,15.6,13.8,7,36,6.6,5.2,0.2,6.8,6.6,2.2,0,1
"1306","2019-02-27","BOS",9.6,8.8,5,50.6,2.6,3.8,0,4,6,2.6,1,0,14.8,12.8,7,35.8,6.4,5,0.2,6.8,5.6,2.4,0,1
"1307","2019-02-13","BOS",9,8.2,4.6,50.6,2.6,4.2,0,4,6,2.8,1,0,13.2,12.2,7.8,40.8,6.2,4,0,6.2,5.8,3,0,1
"1308","2019-02-09","BOS",10.8,8,4.2,48,1.6,4,0,4.4,5.4,2.4,1,0,14,12.4,8.4,38.4,5.2,4,0.2,6.2,6.2,2.8,0,1
"1309","2019-02-07","BOS",9.8,7,3.4,50.8,2.6,3.8,0,4,4.2,2.4,1,0,14.4,12.4,8,40.6,4,4,0.2,5.2,8.6,3.4,0,1
"1310","2019-02-03","BOS",9.2,7.6,3.6,48.2,2.8,3.2,0,4.2,3.8,2,1,0,13.8,12.8,8.8,40.8,3.4,5,0.2,4.8,10,4.4,0,1
"1311","2019-01-30","BOS",9.2,7.2,4.4,47.8,4.2,4.6,0,3.8,4.4,2,1,0,13.4,13,8.8,44.2,4.4,5.8,0.4,5,11.2,4.4,0,1
"1312","2019-01-28","BOS",8.2,7.4,5,50.8,4.2,3.8,0,4.4,4.8,1.6,1,0,14.2,12,8.4,42.4,4,5,0.4,6.4,11.6,3.8,0,1
"1313","2019-01-26","BOS",6,7.8,5.4,53,4.6,4,0,4.6,4.6,2.4,1,0,14.2,11.4,7.2,43.4,4.6,4.6,0.2,6,9.6,4.2,0,1
"1314","2019-01-23","BOS",5.2,8.8,5.6,51.2,3.6,3.8,0,4.2,6,2.4,1,0,14.4,13.4,7.6,40,5.2,5.2,0.2,6.6,6.6,3.8,0,1
"1315","2019-01-21","BOS",5.6,10.4,5.8,53.2,3.8,4.2,0,3.6,5.8,1.8,1,0,15,14.4,8.2,42,6.6,6,0.2,7.4,5.8,3.2,0,1
"1316","2019-01-18","BOS",4.4,9.6,5,53.6,3.2,3.4,0,4.8,5.6,1.4,1,0,13.8,14.8,7.4,37.6,5.6,5.2,0,6.4,5.6,3.6,0,1
"1317","2019-01-16","BOS",6.6,9.2,5.4,50.2,4,3.6,0,4.8,6,2.2,1,0,15.6,15.6,8.4,35.6,6.4,6.4,0,7.8,7.8,4.6,0,1
"1318","2019-01-09","BOS",7,8.8,5,50.6,3.8,3.8,0,4.2,5.4,1.8,1,0,16.8,16,9.2,34.4,6.4,6.6,0,6.8,8.4,4.2,0,1
"1319","2019-01-07","BOS",7.6,9.2,5,49.4,4.6,3.4,0,4.4,4.6,1.8,1,0,16,14.6,10,34.4,7.4,6.4,0,6.6,9.4,4,0,1
"1320","2019-01-04","BOS",6.8,8,4.8,47,4.4,3.4,0,5.2,4.8,2.4,1,0,16.4,12.6,7.8,35.6,6.8,5.4,0,6.4,10,4,0,1
"1321","2019-01-02","BOS",9.6,10,4,44.6,3.6,3.8,0,4.2,4.2,2.4,1,0,18.2,13.2,7.6,39.2,7,5,0,6.4,9.4,4.4,0,1
"1322","2018-12-25","BOS",9,9.2,3,44.2,3,4.4,0,4.6,4.4,2.4,1,0,15.6,13.6,6.6,38.8,7,4.6,0,4.6,7.4,3.4,0,1
"1323","2018-12-23","BOS",10.8,8.6,4,45.2,3.6,3.8,0,4.8,5,2.2,1,0,15.6,15,6.4,41.6,7.2,4.2,0.2,4.4,7.8,4,0,1
"1324","2018-12-21","BOS",10.6,7.8,4.6,47.6,3,3.6,0,5,5.4,2.8,1,0,17.2,14.2,6,44,5.2,3.6,0.2,5.8,8,4.8,0,1
"1325","2018-12-19","BOS",12.8,7.6,5,48.2,2.2,3,0,5.8,6.4,3.8,1,0,15.8,14,7.8,47.6,5.2,3.6,0.2,5.4,8.2,5.2,0,1
"1326","2018-12-14","BOS",10.6,5.8,5.4,49.2,2.4,2,0,5.2,6.8,4.6,1,0,15.8,14,9.4,45,5.4,4.4,0.4,5.2,8.2,4.6,0,1
"1327","2018-12-10","BOS",11.4,5,5,52,2,1.4,0,5,8,3.8,1,0,15.8,12.8,9,46.2,4.4,4.8,0.6,5.4,8.6,5.4,0,1
"1328","2018-12-06","BOS",10.6,5.6,4,51.6,1.2,2.2,0,4.2,7.6,3.4,1,0,13.6,11.6,8.8,47.4,4.4,5.6,0.4,6.4,8.6,5.8,0,1
"1329","2018-11-30","BOS",11,6,4,48.6,1.2,3,0,3.8,7.2,3.2,1,0,13.4,12.6,10.2,45.2,4.4,5.6,0.4,4.4,8.2,5,0,1
"1330","2018-11-21","BOS",9.8,5.6,3.4,49.4,1.2,2.8,0,3,6.4,2,1,0,14.2,13.6,9.6,38.4,4.6,5.8,0.6,5.8,8.2,4.4,0,1
"1331","2018-11-17","BOS",9.8,5.8,3,49.4,1.2,3.6,0,4,6.4,1.2,1,0,16.2,14.2,8,39,4.4,5.4,0.4,7.2,8.8,4.4,0,1
"1332","2018-11-16","BOS",8.75,6.75,3.75,47.25,1.5,4,0,3.5,4.25,1.5,1,0,17,15.75,8.5,38.75,4.75,4.75,0.25,7,8.25,4,0,1
"1333","2018-11-14","BOS",7.75,6.5,3.5,45.5,1.5,3.5,0,5,4.5,3,1,0,21,17,9,36.5,4,4,0.25,7.75,8.25,3.5,0,1
"1334","2018-11-01","BOS",7,6,2.33333333333333,46.6666666666667,1.33333333333333,2.66666666666667,0,6.33333333333333,5,3,1,0,21.6666666666667,18,7.33333333333333,38,5,4.33333333333333,0.333333333333333,9.66666666666667,8.33333333333333,4,0,1
"1335","2018-10-30","BOS",5.5,6.5,1,46,2,3.5,0,6.5,4.5,3.5,1,0,25,20,6.5,40,3.5,4,0,9,7.5,5,0,1
"1336","2018-10-22","BOS",6,8,1,46,1,2,0,7,5,6,1,0,24,21,6,43,3,4,0,9,7,7,0,1
