"","Team","PlayerPosition","GameDate","Goals","Assists","Points","PlusMinus","Penalties","EGoals","PPGoals","SHGoals","GWGoals","EVAssits","PPAssits","SHAssits","ShotsOnGoal","ShootingPer","Shits","MP","Hits","Blocks","FaceOffWins","FaceOffLoss","FaceOffPer","GoalsOpp","AssistsOpp","EVAssitsOpp","ShotsOnGoalOpp","HitsOpp","BlocksOpp"
"4958","WPG","D","2019-04-04",0.02,0.28,0.3,1.04,0.78,0,0,0.02,0,0.22,0.06,0,1.54,0.666,21.52,1153.6,1.76,1.4,0,0,0,0.06,0.24,0.2,1.52,1.42,1.42
"4959","WPG","C","2019-04-04",0.28,0.24,0.52,0.64,0.28,0.2,0.08,0,0.04,0.22,0.02,0,1.54,15.8,17.28,812.64,1.12,0.46,3.74,3.44,35.178,0.26,0.3,0.26,1.7,0.94,0.44
"4960","WPG","F","2019-04-04",0.24,0.28,0.52,1.2,0.28,0.22,0.02,0,0.06,0.22,0.04,0.02,2.22,8.732,21.2,988.98,0.86,0.44,2.84,2.26,13.828,0.36,0.3,0.18,2.16,1.06,0.26
"4961","WPG","D","2019-04-02",0.02,0.32,0.34,0.94,0.78,0.02,0,0,0.02,0.24,0.08,0,1.5,0.5,21.86,1167.16,1.86,1.6,0,0,2,0.08,0.26,0.22,1.38,1.46,1.48
"4962","WPG","C","2019-04-02",0.28,0.28,0.56,0.64,0.32,0.2,0.08,0,0.04,0.26,0.02,0,1.44,15.8,16.92,798.34,1.04,0.48,3.58,3.48,41.994,0.16,0.26,0.22,1.84,0.84,0.56
"4963","WPG","F","2019-04-02",0.26,0.32,0.58,1.12,0.24,0.24,0.02,0,0.06,0.28,0.04,0,2.2,9.066,21.22,978.8,1.3,0.42,2.5,2.16,10.68,0.28,0.36,0.28,2.34,1.62,0.4
"4964","WPG","D","2019-04-01",0.02,0.32,0.34,0.98,0.68,0.02,0,0,0.02,0.22,0.1,0,1.48,0.5,22.3,1183.46,1.92,1.7,0,0,0,0.08,0.24,0.2,1.86,1.42,1.38
"4965","WPG","C","2019-04-01",0.24,0.28,0.52,0.58,0.28,0.16,0.08,0,0.04,0.26,0.02,0,1.32,15,16.88,796.64,1.06,0.54,3.48,3.56,33.4,0.12,0.28,0.22,1.46,1.08,0.5
"4966","WPG","F","2019-04-01",0.24,0.32,0.56,1.2,0.26,0.22,0.02,0,0.02,0.26,0.06,0,2.02,7.234,20.8,974.72,1.3,0.3,2.44,2.08,11.174,0.34,0.28,0.22,2.24,1.14,0.32
"4967","WPG","D","2019-03-30",0.04,0.34,0.38,1.12,0.68,0.04,0,0,0.02,0.24,0.1,0,1.5,1.166,22.06,1195.32,1.78,1.92,0,0,0,0.1,0.34,0.28,1.34,1.56,1.42
"4968","WPG","C","2019-03-30",0.22,0.32,0.54,0.62,0.32,0.14,0.08,0,0.04,0.3,0.02,0,1.26,14,16.76,796.98,1.04,0.56,3.5,3.52,43.076,0.18,0.46,0.4,2.02,1.22,0.5
"4969","WPG","F","2019-03-30",0.3,0.36,0.66,1.12,0.22,0.26,0.04,0,0.02,0.3,0.06,0,2.02,12.234,20.4,979.8,1.16,0.3,2.38,1.82,7.034,0.32,0.4,0.34,1.84,1.32,0.36
"4970","WPG","D","2019-03-28",0.04,0.22,0.26,0.98,0.68,0.04,0,0,0.02,0.14,0.08,0,1.32,1.166,21.5,1157.42,1.58,1.98,0,0,0,0.02,0.2,0.14,1.16,1.66,1.56
"4971","WPG","C","2019-03-28",0.24,0.32,0.56,0.66,0.24,0.14,0.1,0,0.04,0.32,0,0,1.3,15.166,17.26,822.4,1.28,0.7,3.62,3.74,38.002,0.26,0.24,0.16,1.62,1.14,0.54
"4972","WPG","F","2019-03-28",0.24,0.3,0.54,0.98,0.3,0.2,0.04,0,0.02,0.24,0.06,0,1.72,10.9,20.18,976.64,1.14,0.32,2.14,1.84,6.052,0.2,0.18,0.16,2.28,1.5,0.42
"4973","WPG","D","2019-03-25",0.04,0.2,0.24,0.9,0.64,0.04,0,0,0.02,0.14,0.06,0,1.44,1.166,21,1144.78,1.38,1.88,0,0,0,0.16,0.22,0.18,1.72,1.54,1.38
"4974","WPG","C","2019-03-25",0.26,0.32,0.58,0.72,0.28,0.16,0.1,0,0.04,0.32,0,0,1.46,15.666,17.84,852.26,1.2,0.56,3.6,4.3,35.122,0.2,0.32,0.24,1.5,0.94,0.34
"4975","WPG","F","2019-03-25",0.22,0.3,0.52,1,0.22,0.2,0.02,0,0.04,0.24,0.06,0,1.66,9.5,20,966.26,1.02,0.32,2.18,1.76,6.5,0.24,0.26,0.24,1.48,1.08,0.34
"4976","WPG","D","2019-03-23",0.06,0.26,0.32,0.9,0.72,0.06,0,0,0.02,0.2,0.06,0,1.52,1.832,20.96,1148.6,1.4,1.68,0,0,4,0.12,0.18,0.18,1.66,1.44,1.46
"4977","WPG","C","2019-03-23",0.24,0.26,0.5,0.74,0.4,0.14,0.1,0,0.04,0.26,0,0,1.36,13.666,18.24,872.2,1.2,0.56,3.62,4.54,38.25,0.18,0.28,0.24,1.9,0.64,0.36
"4978","WPG","F","2019-03-23",0.16,0.18,0.34,0.94,0.22,0.12,0.04,0,0.02,0.08,0.1,0,1.34,9.166,20.24,965.8,0.88,0.28,2.04,1.74,10.624,0.16,0.26,0.26,1.8,1.32,0.5
"4979","WPG","D","2019-03-21",0.12,0.32,0.44,0.94,1.04,0.1,0.02,0,0.04,0.22,0.1,0,1.12,7.832,21.02,1150.54,1.28,1.9,0,0,0,0.1,0.2,0.16,1.76,1.56,1.3
"4980","WPG","C","2019-03-21",0.24,0.34,0.58,0.66,0.28,0.14,0.1,0,0.04,0.32,0.02,0,1.24,13.666,16.72,801.1,0.86,0.48,3,3.56,33.272,0.22,0.16,0.12,1.64,1.2,0.38
"4981","WPG","F","2019-03-21",0.18,0.22,0.4,0.86,0.2,0.14,0.04,0,0.02,0.1,0.12,0,1.64,11.166,20.46,976.96,0.9,0.34,2.02,1.66,17.286,0.12,0.32,0.22,1.68,1.26,0.32
"4982","WPG","D","2019-03-20",0.12,0.28,0.4,0.96,0.78,0.1,0.02,0,0.04,0.18,0.1,0,1.38,7.832,21.1,1168.4,1.18,1.76,0,0,0,0.12,0.2,0.16,1.8,1.4,1.62
"4983","WPG","C","2019-03-20",0.22,0.32,0.54,0.72,0.28,0.14,0.08,0,0.02,0.3,0.02,0,1.26,12.666,16.9,799.88,0.9,0.46,3.04,3.74,36.79,0.16,0.3,0.18,1.78,1.02,0.42
"4984","WPG","F","2019-03-20",0.22,0.32,0.54,1.04,0.24,0.16,0.06,0,0.02,0.22,0.1,0,1.68,12.664,20.64,965.1,0.92,0.4,2.36,1.84,20.826,0.12,0.14,0.14,1.7,1.06,0.3
"4985","WPG","D","2019-03-18",0.08,0.34,0.42,1.02,0.7,0.06,0.02,0,0,0.28,0.06,0,1.22,5.332,20.78,1141.32,1.28,1.52,0,0,0,0.02,0.28,0.22,1.46,1.58,1.34
"4986","WPG","C","2019-03-18",0.32,0.28,0.6,0.9,0.4,0.22,0.08,0.02,0.04,0.28,0,0,1.48,16.664,18.5,889.72,1.06,0.62,3.66,4.56,34.432,0.22,0.18,0.14,1.88,1.04,0.46
"4987","WPG","F","2019-03-18",0.2,0.32,0.52,1.04,0.24,0.16,0.04,0,0.04,0.2,0.12,0,1.88,10.664,20.8,969.4,1,0.48,2.68,1.94,9.764,0.16,0.24,0.2,1.66,1.18,0.42
"4988","WPG","D","2019-03-16",0.1,0.32,0.42,1.12,0.66,0.08,0.02,0,0.02,0.26,0.06,0,1.26,7.332,20.88,1136.24,1.22,1.48,0,0,0,0.14,0.28,0.22,1.84,1.16,1.18
"4989","WPG","C","2019-03-16",0.18,0.32,0.5,0.86,0.32,0.12,0.06,0,0,0.32,0,0,1.14,10,17.44,819.94,0.88,0.48,2.86,3.76,39.854,0.06,0.3,0.26,1.92,1.24,0.6
"4990","WPG","F","2019-03-16",0.22,0.32,0.54,1.1,0.24,0.16,0.06,0,0.04,0.2,0.12,0,2.06,11.664,20.84,971.98,1.02,0.4,2.68,2.1,19.324,0.18,0.14,0.12,2.14,1.42,0.46
"4991","WPG","D","2019-03-14",0.08,0.34,0.42,1.12,0.74,0.06,0.02,0,0.02,0.28,0.06,0,1.44,6.666,20.6,1130.78,1.22,1.3,0,0,0,0.04,0.32,0.3,1.22,1.58,1.18
"4992","WPG","C","2019-03-14",0.18,0.28,0.46,0.92,0.28,0.14,0.04,0,0.02,0.28,0,0,1.16,8.666,17.5,825.88,0.86,0.48,2.82,3.68,30.406,0.28,0.38,0.38,1.58,0.96,0.56
"4993","WPG","F","2019-03-14",0.32,0.36,0.68,1.28,0.36,0.26,0.06,0,0.04,0.28,0.08,0,2.28,12.996,20.88,981.78,1.06,0.38,2.64,2.2,12.142,0.3,0.24,0.18,2.06,1.14,0.3
"4994","WPG","D","2019-03-12",0.08,0.34,0.42,1.12,0.78,0.06,0.02,0,0.02,0.28,0.06,0,1.46,6.666,20.88,1132,1.48,1.26,0,0,4,0.06,0.18,0.18,1.48,1.8,1.24
"4995","WPG","C","2019-03-12",0.2,0.28,0.48,0.94,0.28,0.14,0.04,0.02,0.02,0.28,0,0,1.22,8.832,17.32,829.66,0.8,0.5,2.88,3.56,40.83,0.06,0.24,0.22,1.96,0.88,0.24
"4996","WPG","F","2019-03-12",0.32,0.38,0.7,1.02,0.36,0.28,0.04,0,0.04,0.28,0.1,0,2.2,11.996,20.34,976.72,1,0.34,2.64,2.38,11.538,0.24,0.18,0.16,1.66,1.36,0.3
"4997","WPG","D","2019-03-10",0.08,0.42,0.5,1.34,0.98,0.06,0.02,0,0.02,0.32,0.1,0,1.4,6.666,21.34,1141.58,1.66,1.42,0,0,0,0.12,0.3,0.28,1.6,1.44,1.18
"4998","WPG","C","2019-03-10",0.2,0.26,0.46,0.96,0.28,0.14,0.04,0.02,0.02,0.26,0,0,1.3,7.498,17.6,846.46,0.84,0.5,2.66,3.68,37.022,0.24,0.44,0.38,1.74,1.14,0.38
"4999","WPG","F","2019-03-10",0.34,0.44,0.78,1.02,0.36,0.28,0.06,0,0.04,0.3,0.14,0,2.26,12.282,20.7,977.12,1.18,0.36,2.7,2.28,19.114,0.14,0.26,0.18,1.54,1.38,0.36
"5000","WPG","D","2019-03-08",0.1,0.3,0.4,1.2,1.1,0.06,0.02,0.02,0.02,0.22,0.08,0,1.5,7,21.28,1134.86,1.46,1.4,0,0,0,0.08,0.22,0.14,1.32,1.32,1.56
"5001","WPG","C","2019-03-08",0.16,0.22,0.38,0.9,0.32,0.1,0.04,0.02,0.02,0.22,0,0,1.26,6.164,17.84,860.36,1.04,0.52,2.94,3.74,34.118,0.16,0.12,0.12,1.8,1.14,0.5
"5002","WPG","F","2019-03-08",0.34,0.42,0.76,1.06,0.28,0.24,0.1,0,0.04,0.24,0.18,0,2.36,11.784,21,992.66,1.2,0.32,2.7,2.06,19.366,0.16,0.3,0.2,1.78,1.44,0.36
"5003","WPG","D","2019-03-05",0.08,0.36,0.44,1.18,1.1,0.06,0,0.02,0.02,0.28,0.06,0.02,1.58,5,21.36,1142.18,1.56,1.44,0,0,0,0.1,0.24,0.22,1.92,1.38,1.28
"5004","WPG","C","2019-03-05",0.18,0.22,0.4,0.88,0.32,0.12,0.04,0.02,0.02,0.22,0,0,1.36,7.164,17.72,861,1.02,0.52,2.94,3.74,28.694,0.1,0.2,0.18,1.76,1.02,0.54
"5005","WPG","F","2019-03-05",0.34,0.44,0.78,1.18,0.32,0.24,0.08,0.02,0.02,0.24,0.18,0.02,2.38,11.784,20.86,1007.56,1.04,0.42,2.06,1.82,13.496,0.26,0.18,0.14,1.74,1.08,0.38
"5006","WPG","D","2019-03-03",0.06,0.28,0.34,1.06,0.76,0.04,0,0.02,0.02,0.2,0.06,0.02,1.8,3,21.74,1142.7,1.76,1.52,0,0,0,0.1,0.26,0.22,1.62,1.38,1.32
"5007","WPG","C","2019-03-03",0.22,0.16,0.38,0.84,0.36,0.16,0.04,0.02,0.02,0.14,0.02,0,1.44,8.496,18.08,881.12,1,0.5,2.9,3.8,28.694,0.1,0.2,0.18,1.76,1.02,0.54
"5008","WPG","F","2019-03-03",0.26,0.46,0.72,1.16,0.32,0.16,0.08,0.02,0,0.26,0.18,0.02,2.38,10.184,20.88,1007.5,1.02,0.5,1.92,1.48,11.58,0.3,0.24,0.22,1.7,1.22,0.46
"5009","WPG","D","2019-03-01",0.06,0.36,0.42,0.94,0.92,0.04,0,0.02,0,0.3,0.04,0.02,1.84,2,21.96,1171.88,1.76,1.46,0,0,0,0.12,0.2,0.08,1.6,1.36,1.62
"5010","WPG","C","2019-03-01",0.26,0.16,0.42,0.88,0.36,0.16,0.08,0.02,0.02,0.14,0.02,0,1.5,9.03,18.2,883.1,0.96,0.5,2.94,3.76,41.436,0.14,0.38,0.22,1.84,1.06,0.68
"5011","WPG","F","2019-03-01",0.2,0.38,0.58,1.1,0.46,0.1,0.08,0.02,0.02,0.16,0.16,0.06,2.1,8.786,20.86,989.16,1.44,0.56,3.02,1.96,10.334,0.24,0.3,0.24,1.72,1.7,0.4
"5012","WPG","D","2019-02-26",0.06,0.46,0.52,0.96,0.88,0.04,0,0.02,0,0.32,0.12,0.02,1.72,2,22.44,1177.58,1.86,1.56,0,0,0,0.08,0.32,0.24,1.44,1.28,1.34
"5013","WPG","C","2019-02-26",0.28,0.16,0.44,0.88,0.4,0.18,0.08,0.02,0.02,0.14,0.02,0,1.52,9.696,18.48,889.18,0.96,0.52,3.02,3.94,34.086,0.22,0.24,0.24,1.86,1,0.46
"5014","WPG","F","2019-02-26",0.22,0.36,0.58,1.24,0.42,0.12,0.08,0.02,0.04,0.18,0.12,0.06,2.32,9.118,21.28,1002.88,1.72,0.6,2.9,2.08,19.192,0.26,0.22,0.18,2.24,1.36,0.44
"5015","WPG","D","2019-02-24",0.06,0.46,0.52,0.98,0.84,0.04,0,0.02,0,0.36,0.08,0.02,1.64,2,22.36,1176.54,1.34,1.56,0,0,0,0.08,0.26,0.26,1.56,1.64,1.34
"5016","WPG","C","2019-02-24",0.24,0.22,0.46,0.92,0.32,0.16,0.06,0.02,0.02,0.2,0.02,0,1.34,8.03,17.52,837.04,1,0.46,2.48,3.1,45.266,0.16,0.42,0.24,1.94,0.96,0.56
"5017","WPG","F","2019-02-24",0.2,0.34,0.54,1.16,0.42,0.12,0.06,0.02,0.04,0.2,0.08,0.06,2.22,8.832,21.3,995.4,1.66,0.7,2.82,2.18,14.452,0.24,0.24,0.16,1.62,1.34,0.4
"5018","WPG","D","2019-02-22",0.08,0.42,0.5,0.92,0.76,0.04,0.02,0.02,0,0.32,0.08,0.02,1.7,4,22.38,1194.42,1.52,1.56,0,0,0,0.08,0.26,0.22,1,1.44,1.36
"5019","WPG","C","2019-02-22",0.28,0.24,0.52,0.88,0.4,0.18,0.08,0.02,0.02,0.22,0.02,0,1.42,10.196,17.6,842.3,0.88,0.5,2.6,2.94,40.976,0.26,0.42,0.36,1.72,0.98,0.58
"5020","WPG","F","2019-02-22",0.12,0.28,0.4,1.08,0.42,0.08,0.02,0.02,0.02,0.16,0.06,0.06,2.14,5.832,20.94,1000.24,1.76,0.62,2.62,2.02,16.674,0.3,0.34,0.26,2.02,1.2,0.52
"5021","WPG","D","2019-02-20",0.08,0.44,0.52,0.72,0.6,0.04,0.02,0.02,0,0.34,0.08,0.02,1.76,4,22.38,1206.48,1.36,1.58,0,0,0,0.14,0.28,0.26,1.5,1.02,1.06
"5022","WPG","C","2019-02-20",0.28,0.28,0.56,0.8,0.36,0.18,0.08,0.02,0.02,0.24,0.04,0,1.42,10.196,17.8,853.66,0.8,0.52,2.7,3.06,39.814,0.24,0.62,0.42,1.78,0.78,0.58
"5023","WPG","F","2019-02-20",0.16,0.18,0.34,0.92,0.52,0.14,0,0.02,0.02,0.12,0,0.06,1.82,11.332,18.58,881.76,1.92,0.54,2.14,1.6,15.94,0.28,0.46,0.34,2.04,0.94,0.32
"5024","WPG","D","2019-02-16",0.04,0.46,0.5,0.72,0.52,0.02,0.02,0,0,0.34,0.1,0.02,1.66,3,22.46,1210.96,1.38,1.62,0,0,0,0.02,0.18,0.16,1.5,1.72,1.46
"5025","WPG","C","2019-02-16",0.3,0.26,0.56,0.8,0.36,0.18,0.1,0.02,0.02,0.22,0.04,0,1.56,12.196,17.68,853.28,0.8,0.5,2.84,3.14,34.044,0.16,0.16,0.14,1.88,1.08,0.52
"5026","WPG","F","2019-02-16",0.18,0.16,0.34,0.98,0.48,0.18,0,0,0.02,0.14,0,0.02,1.94,11.832,18.64,892.76,1.98,0.5,1.94,1.46,15.784,0.16,0.24,0.22,1.96,1.74,0.44
"5027","WPG","D","2019-02-14",0.06,0.5,0.56,0.78,0.64,0.04,0.02,0,0,0.38,0.1,0.02,1.8,4,22.28,1200.16,1.46,1.64,0,0,0,0.1,0.22,0.18,1.24,1.14,1.36
"5028","WPG","C","2019-02-14",0.3,0.3,0.6,0.74,0.4,0.18,0.1,0.02,0.02,0.26,0.04,0,1.6,12.196,17.7,847.58,0.82,0.48,2.88,3.22,39.126,0.18,0.42,0.3,1.46,0.78,0.46
"5029","WPG","F","2019-02-14",0.26,0.22,0.48,1.02,0.32,0.26,0,0,0.06,0.16,0.04,0.02,1.88,15.332,18.66,897.5,2,0.56,1.72,1.56,17.6,0.28,0.44,0.3,1.9,1.58,0.38
"5030","WPG","D","2019-02-12",0.04,0.48,0.52,0.82,0.64,0.02,0.02,0,0,0.36,0.1,0.02,1.78,3,22.54,1216.36,1.32,1.72,0,0,2,0.06,0.24,0.22,1.54,1.34,1.3
"5031","WPG","C","2019-02-12",0.26,0.3,0.56,0.82,0.4,0.14,0.1,0.02,0.02,0.26,0.04,0,1.44,11.864,17.8,847.58,0.88,0.48,2.88,3.42,38.092,0.2,0.22,0.2,2.18,1,0.58
"5032","WPG","F","2019-02-12",0.3,0.24,0.54,0.98,0.28,0.3,0,0,0.06,0.18,0.04,0.02,1.84,17.332,18.92,906.26,2.14,0.58,1.64,1.66,13.308,0.14,0.34,0.3,2.04,1.14,0.34
"5033","WPG","D","2019-02-10",0.06,0.44,0.5,0.82,0.64,0.04,0.02,0,0,0.32,0.12,0,1.86,5,22.72,1217.02,1.26,1.64,0,0,2,0.08,0.24,0.16,1.58,1.26,1.46
"5034","WPG","C","2019-02-10",0.26,0.3,0.56,0.82,0.4,0.16,0.1,0,0.04,0.26,0.04,0,1.44,11.864,17.9,843.86,0.84,0.48,2.98,3.38,38.128,0.24,0.34,0.22,1.9,0.9,0.46
"5035","WPG","F","2019-02-10",0.28,0.22,0.5,0.98,0.48,0.28,0,0,0.04,0.18,0.04,0,1.74,16.666,19.1,913.38,2.32,0.62,1.7,1.76,13.014,0.2,0.3,0.2,2.18,1.36,0.46
"5036","WPG","D","2019-02-09",0.06,0.44,0.5,0.76,0.72,0.04,0.02,0,0,0.32,0.12,0,1.58,5,22.88,1234.66,1.42,1.7,0,0,0,0.14,0.24,0.2,1.54,1.22,1.22
"5037","WPG","C","2019-02-09",0.26,0.32,0.58,0.78,0.4,0.16,0.1,0,0.04,0.26,0.06,0,1.4,11.864,17.82,835.92,0.76,0.5,2.78,3.4,38.382,0.18,0.44,0.32,1.94,1.26,0.52
"5038","WPG","F","2019-02-09",0.26,0.22,0.48,0.92,0.38,0.26,0,0,0.04,0.16,0.06,0,1.78,13.166,19.32,924.68,2.32,0.68,1.68,1.72,14.02,0.22,0.26,0.22,2.28,1.38,0.26
"5039","WPG","D","2019-02-07",0.04,0.38,0.42,0.82,0.72,0.04,0,0,0,0.28,0.1,0,1.28,3,21.68,1169.44,1.56,1.44,0,0,0,0.12,0.28,0.22,1.62,1.74,1.78
"5040","WPG","C","2019-02-07",0.24,0.34,0.58,0.76,0.32,0.14,0.1,0,0.04,0.28,0.06,0,1.34,10.864,17.4,829.52,0.6,0.42,2.68,3.3,41.596,0.24,0.32,0.24,1.94,1.06,0.52
"5041","WPG","F","2019-02-07",0.28,0.22,0.5,0.84,0.56,0.28,0,0,0.04,0.16,0.06,0,1.88,10.832,19.02,924.36,1.94,0.64,1.56,1.88,8.628,0.28,0.36,0.32,2,1.32,0.56
"5042","WPG","D","2019-02-05",0.06,0.38,0.44,0.82,0.6,0.04,0.02,0,0,0.26,0.12,0,1.34,5,22.84,1204.98,1.44,1.6,0,0,0,0.06,0.16,0.16,1.52,1.16,1.34
"5043","WPG","C","2019-02-05",0.24,0.36,0.6,0.8,0.28,0.14,0.1,0,0.04,0.3,0.06,0,1.32,11.198,17.44,828.16,0.6,0.36,2.7,3.4,37.214,0.14,0.28,0.24,1.78,0.92,0.56
"5044","WPG","F","2019-02-05",0.38,0.26,0.64,0.88,0.68,0.36,0,0.02,0.04,0.2,0.06,0,2.04,15.666,19,913.9,1.76,0.74,1.5,2,11.298,0.24,0.28,0.22,2,1.44,0.36
"5045","WPG","D","2019-02-02",0.04,0.28,0.32,0.8,0.56,0.02,0.02,0,0,0.2,0.08,0,1.32,4,22.3,1200.46,1.54,1.58,0,0,0,0.1,0.12,0.12,1.34,1.54,1.84
"5046","WPG","C","2019-02-02",0.22,0.32,0.54,0.72,0.28,0.18,0.04,0,0.06,0.24,0.06,0.02,1.24,13.832,17.12,822.44,0.66,0.36,2.56,3.26,38.546,0.18,0.32,0.14,1.38,1.38,0.54
"5047","WPG","F","2019-02-02",0.28,0.26,0.54,0.7,0.8,0.26,0,0.02,0.02,0.22,0.02,0.02,1.96,11.166,19.04,905.52,1.84,0.7,1.78,1.98,11.71,0.24,0.36,0.24,1.84,1.42,0.42
"5048","WPG","D","2019-01-31",0.06,0.3,0.36,0.8,0.6,0.02,0.04,0,0,0.18,0.1,0.02,1.32,4.666,22.14,1201.16,1.5,1.62,0,0,0,0.06,0.4,0.28,1.24,1.26,1.36
"5049","WPG","C","2019-01-31",0.16,0.36,0.52,0.72,0.2,0.14,0.02,0,0.06,0.24,0.08,0.04,1.16,11.166,17.24,827.98,0.76,0.36,2.6,3.22,38.356,0.26,0.28,0.22,1.94,0.92,0.66
"5050","WPG","F","2019-01-31",0.34,0.26,0.6,0.78,0.92,0.3,0.02,0.02,0.02,0.22,0.02,0.02,2.12,12.564,19.42,913.6,1.86,0.66,1.74,1.96,8.524,0.22,0.32,0.2,1.94,0.94,0.4
"5051","WPG","D","2019-01-29",0.08,0.32,0.4,0.98,0.56,0.04,0.02,0.02,0.02,0.16,0.12,0.04,1.38,3.732,21.94,1193.8,1.44,1.58,0,0,0,0.08,0.3,0.16,1.14,1.06,1.5
"5052","WPG","C","2019-01-29",0.16,0.36,0.52,0.76,0.16,0.14,0.02,0,0.06,0.26,0.06,0.04,1.2,11.166,17.28,831.22,0.88,0.38,2.6,3.1,41.962,0.26,0.3,0.2,1.94,0.76,0.62
"5053","WPG","F","2019-01-29",0.36,0.3,0.66,0.76,0.76,0.32,0.02,0.02,0.04,0.26,0.02,0.02,2.3,12.25,18.94,918,1.56,0.6,1.8,1.9,13.854,0.24,0.4,0.26,1.98,1.38,0.56
"5054","WPG","D","2019-01-28",0.06,0.36,0.42,0.94,0.52,0.02,0.02,0.02,0.02,0.22,0.1,0.04,1.42,1.732,21.58,1156.98,1.26,1.6,0,0,0,0.06,0.32,0.16,1.14,0.82,1.32
"5055","WPG","C","2019-01-28",0.14,0.38,0.52,0.78,0.12,0.14,0,0,0.06,0.28,0.06,0.04,1.14,9.166,17.42,823.02,0.94,0.36,2.58,3.02,40.616,0.24,0.26,0.18,1.88,1,0.54
"5056","WPG","F","2019-01-28",0.4,0.3,0.7,0.66,0.8,0.34,0.04,0.02,0.04,0.28,0,0.02,2.26,13.75,18.72,907.42,1.38,0.5,1.74,1.84,9.468,0.24,0.36,0.2,1.8,1.08,0.4
"5057","WPG","D","2019-01-19",0.06,0.4,0.46,0.98,0.36,0.02,0.02,0.02,0.02,0.26,0.1,0.04,1.48,1.732,21.62,1159.52,1.34,1.62,0,0,0,0.04,0.3,0.2,1.4,1.32,1.5
"5058","WPG","C","2019-01-19",0.14,0.34,0.48,0.78,0.12,0.14,0,0,0.06,0.24,0.06,0.04,1.16,9.166,17.18,820.42,0.98,0.32,2.54,3.08,38.73,0.12,0.26,0.2,1.5,0.82,0.56
"5059","WPG","F","2019-01-19",0.4,0.36,0.76,0.74,0.72,0.3,0.06,0.04,0.04,0.3,0.04,0.02,2,16.918,18.8,905.94,1.52,0.46,1.82,1.6,4.576,0.2,0.12,0.1,1.64,1.08,0.22
"5060","WPG","D","2019-01-17",0.06,0.32,0.38,0.88,0.28,0.02,0.02,0.02,0.02,0.18,0.1,0.04,1.46,1.732,21.02,1150.52,1.42,1.6,0,0,0,0,0.2,0.18,1.7,0.84,1.24
"5061","WPG","C","2019-01-17",0.12,0.3,0.42,0.7,0.2,0.12,0,0,0.04,0.2,0.06,0.04,1.24,8.166,17.1,815.24,1.1,0.32,2.46,2.9,40.492,0.1,0.18,0.16,1.56,0.96,0.42
"5062","WPG","F","2019-01-17",0.32,0.4,0.72,0.72,0.64,0.2,0.08,0.04,0.04,0.34,0.04,0.02,1.88,13.25,19.04,903.64,1.74,0.4,1.82,1.58,19.282,0.22,0.24,0.16,2.1,1.16,0.48
"5063","WPG","D","2019-01-15",0.06,0.32,0.38,0.86,0.2,0.02,0.02,0.02,0.02,0.18,0.1,0.04,1.32,1.732,20.96,1143.82,1.3,1.6,0,0,0,0.04,0.16,0.08,1.18,1.7,1.66
"5064","WPG","C","2019-01-15",0.12,0.28,0.4,0.7,0.16,0.12,0,0,0.04,0.18,0.06,0.04,1.28,7.166,16.96,824.38,1.14,0.3,2.72,3.14,35.64,0.1,0.26,0.18,1.38,1.26,0.58
"5065","WPG","F","2019-01-15",0.32,0.32,0.64,0.78,0.64,0.22,0.08,0.02,0.06,0.28,0.04,0,1.86,13.916,19.3,907.46,1.84,0.38,1.82,1.62,9.704,0.24,0.18,0.16,1.62,1.52,0.44
"5066","WPG","D","2019-01-13",0.04,0.28,0.32,0.88,0.24,0,0.02,0.02,0,0.18,0.06,0.04,1.12,1.066,20.58,1119.94,1.66,1.76,0,0,0,0.04,0.44,0.3,1.42,1.14,1.44
"5067","WPG","C","2019-01-13",0.14,0.28,0.42,0.7,0.16,0.14,0,0,0.04,0.2,0.04,0.04,1.22,9.166,16.98,830.04,1.12,0.3,2.86,3.48,33.692,0.24,0.26,0.16,1.68,1,0.36
"5068","WPG","F","2019-01-13",0.36,0.28,0.64,0.68,0.48,0.26,0.08,0.02,0.06,0.24,0.04,0,1.8,16.35,19.44,911.7,1.74,0.32,1.88,1.62,10.514,0.36,0.38,0.3,2.04,1.42,0.38
"5069","WPG","D","2019-01-11",0.04,0.28,0.32,0.84,0.12,0,0.02,0.02,0,0.18,0.06,0.04,1.3,1.066,20.62,1124.56,1.66,1.74,0,0,0,0.1,0.38,0.3,1.3,1.28,1.1
"5070","WPG","C","2019-01-11",0.18,0.28,0.46,0.72,0.16,0.16,0.02,0,0.06,0.2,0.04,0.04,1.32,11.666,16.98,824.3,1.14,0.34,2.92,3.68,35.944,0.18,0.3,0.16,1.58,1.12,0.76
"5071","WPG","F","2019-01-11",0.3,0.22,0.52,0.8,0.44,0.2,0.08,0.02,0.04,0.16,0.06,0,1.82,14.664,19.74,917.6,1.86,0.3,2.2,1.72,11.768,0.22,0.28,0.22,1.68,1.2,0.6
"5072","WPG","D","2019-01-10",0.06,0.28,0.34,0.9,0.2,0.02,0.02,0.02,0.02,0.16,0.08,0.04,1.38,1.732,21.04,1140.08,1.6,1.72,0,0,0,0.1,0.38,0.3,1.32,1.22,1.06
